scene_id,acquisition_date,orbit_relative,pass_direction,status,area_km2,threshold_db,otsu_eta,valley_ratio,separability,detail
S1A_IW_GRDH_1SDV_20230318T125634_20230318T125659_047699_05BAD5_B1EB,2023-03-18,27,ASC,ok,206.35133708865342,-22.064081578173433,0.8131555008379696,0.6121252092653803,0.8886136389223482,
S1A_IW_GRDH_1SDV_20230330T125634_20230330T125659_047874_05C0AC_18C5,2023-03-30,27,ASC,ok,214.35703697435787,-22.06332230872592,0.8048985440108994,0.6822712752519585,0.8848875334803479,
S1A_IW_GRDH_1SDV_20230411T125635_20230411T125700_048049_05C6A2_7B2F,2023-04-11,27,ASC,abstain,,-21.935360256414164,0.8029729385759132,0.7539674755869894,0.8831197798014796,histogram not bimodal
S1A_IW_GRDH_1SDV_20230423T125635_20230423T125700_048224_05CC78_8533,2023-04-23,27,ASC,ok,213.9784379343771,-22.062369658578653,0.7976366738281684,0.6649624529648371,0.8789064763818443,
S1A_IW_GRDH_1SDV_20230505T125636_20230505T125700_048399_05D258_7F0E,2023-05-05,27,ASC,ok,203.66906926016605,-22.188568183588256,0.8025258421254018,0.5188296121919506,0.880783318080569,
S1A_IW_GRDH_1SDV_20230517T125636_20230517T125701_048574_05D7AA_9BF9,2023-05-17,27,ASC,abstain,,-21.937423539875585,0.8049383152731616,0.77581430756543,0.8839670505051744,histogram not bimodal
S1A_IW_GRDH_1SDV_20230529T125637_20230529T125702_048749_05DCDD_2DFF,2023-05-29,27,ASC,abstain,,-21.688685526911748,0.8007657988467968,0.8448043726580766,0.8822781596906232,histogram not bimodal
S1A_IW_GRDH_1SDV_20230610T125637_20230610T125702_048924_05E228_3885,2023-06-10,27,ASC,ok,193.86842597714542,-22.310519508850987,0.8177711141292118,0.3515371368884623,0.8895197492766681,
S1A_IW_GRDH_1SDV_20230622T125638_20230622T125703_049099_05E777_2D05,2023-06-22,27,ASC,ok,194.12614781227148,-22.3115091632418,0.8140679002499905,0.4196260910990326,0.8878268746220224,
S1A_IW_GRDH_1SDV_20230704T125639_20230704T125704_049274_05ECD4_BEF2,2023-07-04,27,ASC,ok,185.15617268952494,-22.0613364920696,0.8812417738247386,0.14481117147896003,0.9305005935610675,
S1A_IW_GRDH_1SDV_20230716T125640_20230716T125705_049449_05F23F_B2D2,2023-07-16,27,ASC,ok,231.7871775165074,-21.56388280898655,0.9196341131213325,0.13230979320179845,0.9526056652325751,
S1A_IW_GRDH_1SDV_20230728T125640_20230728T125705_049624_05F79E_19AC,2023-07-28,27,ASC,ok,237.06990868969513,-21.31471364398766,0.9240845898985793,0.12754371572965054,0.955612875197429,
S1A_IW_GRDH_1SDV_20230809T125640_20230809T125705_049799_05FD28_72FA,2023-08-09,27,ASC,ok,228.91115430733535,-23.62478944811934,0.8452179885064176,0.13755580967197595,0.9325296043745244,
S1A_IW_GRDH_1SDV_20230821T125641_20230821T125706_049974_060323_7411,2023-08-21,27,ASC,ok,246.9729030855537,-23.37016936479256,0.8276704521859704,0.12999805049432078,0.9345256979313746,
S1A_IW_GRDH_1SDV_20230902T125642_20230902T125707_050149_060927_518C,2023-09-02,27,ASC,ok,245.92488250119428,-23.62706378130965,0.82295853980768,0.15210760817558502,0.931174341796533,
S1A_IW_GRDH_1SDV_20230914T125643_20230914T125708_050324_060F12_8866,2023-09-14,27,ASC,ok,244.34213130080448,-23.61636900412824,0.8253870648002266,0.1541654869394081,0.9299784587455443,
S1A_IW_GRDH_1SDV_20230926T125643_20230926T125708_050499_061511_9513,2023-09-26,27,ASC,ok,244.11466892068398,-23.62864818583063,0.8306880395308839,0.1481386839462409,0.9324219998466989,
S1A_IW_GRDH_1SDV_20231008T125643_20231008T125708_050674_061B12_0259,2023-10-08,27,ASC,ok,240.28142192241125,-23.87361512129348,0.8269049522204021,0.17006315681214706,0.9276690282098712,
S1A_IW_GRDH_1SDV_20231020T125643_20231020T125708_050849_062107_D20E,2023-10-20,27,ASC,ok,237.51194198016415,-24.128000039645006,0.8222360100339102,0.1987343796171014,0.922433646584785,
S1A_IW_GRDH_1SDV_20231101T125643_20231101T125708_051024_06270A_E223,2023-11-01,27,ASC,ok,233.68580842297257,-24.37539468252698,0.8145316450320506,0.23440738848256987,0.9155457798725498,
S1A_IW_GRDH_1SDV_20231113T125643_20231113T125708_051199_062D0F_3542,2023-11-13,27,ASC,ok,231.25833193324218,-24.37408092027593,0.8124588916372375,0.2705899777832634,0.9125931020439447,
S1A_IW_GRDH_1SDV_20231125T125642_20231125T125707_051374_063317_CC30,2023-11-25,27,ASC,ok,229.36005436264688,-24.627089739929723,0.8000124292625113,0.3474862318738572,0.9045412367393992,
S1A_IW_GRDH_1SDV_20231207T125642_20231207T125707_051549_063918_C96C,2023-12-07,27,ASC,ok,225.8650276686002,-24.621919791830816,0.8031024328808847,0.36856860128463126,0.9022193856349802,
S1A_IW_GRDH_1SDV_20231219T125641_20231219T125706_051724_063F3C_4990,2023-12-19,27,ASC,ok,222.06886653330633,-24.876220227496027,0.7911193895529597,0.4731599978802316,0.8929453952389664,
S1A_IW_GRDH_1SDV_20231231T125640_20231231T125705_051899_06453F_24CD,2023-12-31,27,ASC,ok,222.05083397883007,-24.378842023546508,0.7664501409298018,0.5842874960966941,0.8824982425537616,
S1A_IW_GRDH_1SDV_20240112T125640_20240112T125705_052074_064B35_D320,2024-01-12,27,ASC,ok,215.42091241990917,-25.123255113467575,0.7735768333563215,0.6296656146333932,0.8789175554322656,
S1A_IW_GRDH_1SDV_20240124T125639_20240124T125704_052249_065114_4736,2024-01-24,27,ASC,ok,211.68098810955806,-24.8721970849692,0.7666817601513113,0.6912163524359685,0.8721390466516111,
S1A_IW_GRDH_1SDV_20240205T125639_20240205T125704_052424_06570A_3243,2024-02-05,27,ASC,ok,212.12159043797786,-23.88094118477107,0.8078262612768515,0.40922353567804093,0.9007175738750691,
S1A_IW_GRDH_1SDV_20240217T125639_20240217T125704_052599_065CEE_F3BA,2024-02-17,27,ASC,ok,203.10753041248518,-24.6276570714192,0.7762918956428908,0.6892397815362932,0.8768150193816625,
S1A_IW_GRDH_1SDV_20240229T125639_20240229T125704_052774_0662E9_FEC9,2024-02-29,27,ASC,abstain,,-24.624164218956068,0.7633585075967814,0.7924106351558287,0.8676756022117889,histogram not bimodal
S1A_IW_GRDH_1SDV_20240312T125639_20240312T125704_052949_0668DE_D05C,2024-03-12,27,ASC,ok,196.87812031080162,-24.374294817352464,0.7635053030449829,0.6600119255880429,0.8681043569247485,
S1A_IW_GRDH_1SDV_20240324T125639_20240324T125704_053124_066F69_529A,2024-03-24,27,ASC,abstain,,-24.374114691449524,0.7533141845331984,0.7878422875697046,0.8623146392477777,histogram not bimodal
S1A_IW_GRDH_1SDV_20240405T125640_20240405T125705_053299_067618_1CCC,2024-04-05,27,ASC,ok,195.72019658698727,-24.37552996083951,0.7568847893864875,0.7338014475895795,0.8632186686749092,
S1A_IW_GRDH_1SDV_20240417T125640_20240417T125705_053474_067D06_1F6D,2024-04-17,27,ASC,abstain,,-24.627425663611945,0.757716899335338,0.7641463128404207,0.8629267375310309,histogram not bimodal
S1A_IW_GRDH_1SDV_20240429T125640_20240429T125705_053649_0683E9_BB15,2024-04-29,27,ASC,ok,180.2237011010673,-24.3742749242927,0.772351701293219,0.6914808018988229,0.8705483882565309,
S1A_IW_GRDH_1SDV_20240511T125640_20240511T125705_053824_068A89_C1D7,2024-05-11,27,ASC,abstain,,-24.623715902739036,0.7311716558659745,0.9365900486968591,0.844329821670713,histogram not bimodal
S1A_IW_GRDH_1SDV_20240523T125640_20240523T125705_053999_06908E_9AED,2024-05-23,27,ASC,abstain,,-24.624639743254342,0.7211891625649413,0.9073052400684457,0.8373321463608725,histogram not bimodal
S1A_IW_GRDH_1SDV_20240604T125640_20240604T125705_054174_06969B_710E,2024-06-04,27,ASC,abstain,,-24.872566391671608,0.7203094642017499,0.9611621795161585,0.8369195281749386,histogram not bimodal
S1A_IW_GRDH_1SDV_20240616T125639_20240616T125704_054349_069CA9_BB72,2024-06-16,27,ASC,abstain,,-24.37546082611752,0.7187815517843494,1.0,0.8368831909918949,histogram not bimodal
S1A_IW_GRDH_1SDV_20240710T125638_20240710T125703_054699_06A8D5_3DF4,2024-07-10,27,ASC,ok,151.7123368867876,-24.874694976686662,0.7870991363684257,0.41207969831868796,0.8813540616394585,
S1A_IW_GRDH_1SDV_20240722T125638_20240722T125703_054874_06AEE3_BDAF,2024-07-22,27,ASC,ok,147.79825646883958,-24.62753711446021,0.8116084866905867,0.2465584062622055,0.896677392859203,
S1A_IW_GRDH_1SDV_20240803T125638_20240803T125703_055049_06B4EE_0F31,2024-08-03,27,ASC,ok,173.76240112808057,-24.1258306056152,0.8518187425520936,0.12991221785593696,0.9211510943805001,
S1A_IW_GRDH_1SDV_20240815T125638_20240815T125703_055224_06BB4D_CEF2,2024-08-15,27,ASC,ok,202.33427239423554,-24.12590646558377,0.8577530417796393,0.1108891039691545,0.9310237499041398,
S1A_IW_GRDH_1SDV_20240827T125638_20240827T125703_055399_06C1CC_428E,2024-08-27,27,ASC,ok,212.8471244664468,-23.372865792662946,0.8629403744555675,0.11551946433214412,0.9360721083336659,
S1A_IW_GRDH_1SDV_20240908T125638_20240908T125703_055574_06C878_B2E3,2024-09-08,27,ASC,ok,218.06442174803365,-23.624568425347793,0.8562392817484421,0.13074874145622725,0.9341431697562453,
S1A_IW_GRDH_1SDV_20240920T125639_20240920T125704_055749_06CF5F_A24D,2024-09-20,27,ASC,ok,217.10263172643232,-23.630645959644117,0.8552799912586948,0.13154204377979833,0.9332607237101862,
S1A_IW_GRDH_1SDV_20241002T125639_20241002T125704_055924_06D64E_7EFA,2024-10-02,27,ASC,ok,213.88668316821446,-23.882785609710073,0.8542988029571662,0.14832484019722877,0.9298788681976515,
S1A_IW_GRDH_1SDV_20241014T125639_20241014T125704_056099_06DD30_E9B0,2024-10-14,27,ASC,ok,208.85049372089233,-24.126502996888117,0.8427517540569072,0.16614688187888207,0.9224380648388657,
S1A_IW_GRDH_1SDV_20241026T125639_20241026T125704_056274_06E424_87E8,2024-10-26,27,ASC,ok,201.76953463708526,-24.626250832183583,0.8346957950081082,0.1963884628664248,0.9145730072147741,
S1A_IW_GRDH_1SDV_20241107T125639_20241107T125704_056449_06EB11_6D8F,2024-11-07,27,ASC,ok,195.46707181291717,-24.624137011151152,0.8275412263343989,0.23869626487642287,0.9083271543293374,
S1A_IW_GRDH_1SDV_20241119T125638_20241119T125703_056624_06F215_A0D9,2024-11-19,27,ASC,ok,188.07344484308746,-25.12253456482804,0.808800315512849,0.3021766879490784,0.8949667416701749,
