scene_id,acquisition_date,orbit_relative,pass_direction,status,area_km2,threshold_db,otsu_eta,valley_ratio,separability,detail
S1A_IW_GRDH_1SDV_20210316T125622_20210316T125647_037024_045B76_439C,2021-03-16,27,ASC,ok,75.5498944737736,-20.437173936992455,0.7376018280405954,0.4249034231424008,0.8571446651780283,
S1A_IW_GRDH_1SDV_20210328T125623_20210328T125648_037199_046180_BAE8,2021-03-28,27,ASC,ok,77.24068978061736,-20.43594995561392,0.7420656221433144,0.4500698052272303,0.8585368592513262,
S1A_IW_GRDH_1SDV_20210409T125623_20210409T125648_037374_04678B_1B68,2021-04-09,27,ASC,ok,80.52443596313148,-20.43779169392764,0.7400518868435575,0.5151334503530831,0.8556594223757685,
S1A_IW_GRDH_1SDV_20210421T125624_20210421T125649_037549_046DA0_61AD,2021-04-21,27,ASC,ok,75.93342036842658,-20.313564740752355,0.7181700862191251,0.4373455897699387,0.8452290314385834,
S1A_IW_GRDH_1SDV_20210503T125624_20210503T125649_037724_0473B3_6D3A,2021-05-03,27,ASC,ok,83.68151774672536,-20.30841889653647,0.741777179683923,0.5597013942360082,0.8545384789463282,
S1A_IW_GRDH_1SDV_20210515T125625_20210515T125650_037899_04790E_0BA5,2021-05-15,27,ASC,ok,82.09451953726989,-20.437150473659184,0.7350336297454516,0.4975784587750444,0.8512242435222992,
S1A_IW_GRDH_1SDV_20210527T125625_20210527T125650_038074_047E57_3DB9,2021-05-27,27,ASC,ok,80.02588165162491,-20.43788399437258,0.7398161435005345,0.500905515056048,0.8554323237674234,
S1A_IW_GRDH_1SDV_20210608T125626_20210608T125651_038249_04838A_B153,2021-06-08,27,ASC,ok,78.97530485405875,-20.561798589877757,0.7467307221426893,0.42945950016826473,0.8608691764952571,
S1A_IW_GRDH_1SDV_20210620T125627_20210620T125652_038424_0488C0_5BB8,2021-06-20,27,ASC,ok,77.08251857714087,-20.433372363314042,0.7536937226670454,0.3649923555419368,0.8666589867512495,
S1A_IW_GRDH_1SDV_20210702T125628_20210702T125653_038599_048DFB_983C,2021-07-02,27,ASC,ok,79.80803375910243,-20.313305199616526,0.7350628781530314,0.45391516708754953,0.8528144590863245,
S1A_IW_GRDH_1SDV_20210714T125628_20210714T125653_038774_049348_01D6,2021-07-14,27,ASC,ok,67.52968285870358,-20.1816987000734,0.7371765502091097,0.2578856677962563,0.8630525783248012,
S1A_IW_GRDH_1SDV_20210726T125629_20210726T125654_038949_049885_FD45,2021-07-26,27,ASC,ok,60.3656696242246,-20.436246421861224,0.7638327600686845,0.1756625782285617,0.8882649542664304,
